wavelength flux error
934.2769775390625 0.0 0.0
936.0206909179688 0.0 0.0
937.764404296875 0.0 0.0
939.5081787109375 0.0 0.0
941.251953125 0.0 0.0
942.9957275390625 0.0 0.0
944.7395629882812 0.0 0.0
946.4833984375 0.0 0.0
948.227294921875 0.0 0.0
949.9711303710938 0.0 0.0
951.7150268554688 0.0 0.0
953.458984375 0.0 0.0
955.2029418945312 0.0 0.0
956.9468994140625 0.0 0.0
958.6908569335938 0.0 0.0
960.4348754882812 0.0 0.0
962.1788940429688 0.0 0.0
963.9229125976562 0.0 0.0
965.6669921875 0.0 0.0
967.4110717773438 0.0 0.0
969.1552124023438 0.0 0.0
970.8992919921875 0.0 0.0
972.6434326171875 0.0 0.0
974.3876342773438 0.0 0.0
976.1318359375 0.0 0.0
977.8760375976562 0.0 0.0
979.6202392578125 0.0 0.0
981.364501953125 0.0 0.0
983.1087646484375 0.0 0.0
984.85302734375 0.0 0.0
986.5973510742188 0.0 0.0
988.3416748046875 0.0 0.0
990.0859985351562 0.0 0.0
991.830322265625 0.0 0.0
993.57470703125 0.0 0.0
995.319091796875 0.0 0.0
997.0635375976562 0.0 0.0
998.8079833984375 0.0 0.0
1000.5524291992188 0.0 0.0
1002.296875 0.0 0.0
1004.0413818359375 0.0 0.0
1005.785888671875 0.0 0.0
1007.5303955078125 0.0 0.0
1009.2749633789062 0.0 0.0
1011.0194702148438 0.0 0.0
1012.7640991210938 0.0 0.0
1014.5086669921875 0.0 0.0
1016.2532958984375 0.0 0.0
1017.9979248046875 0.0 0.0
1019.7425537109375 0.0 0.0
1021.4872436523438 0.0 0.0
1023.23193359375 0.0 0.0
1024.9765625 0.0 0.0
1026.7213134765625 0.0 0.0
1028.466064453125 0.0 0.0
1030.2108154296875 0.0 0.0
1031.95556640625 0.0 0.0
1033.7003173828125 0.0 0.0
1035.4451904296875 0.0 0.0
1037.18994140625 0.0 0.0
1038.934814453125 0.0 0.0
1040.6796875 0.0 0.0
1042.424560546875 0.0 0.0
1044.16943359375 0.0 0.0
1045.914306640625 0.0 0.0
1047.6591796875 0.0 0.0
1049.4041748046875 0.0 0.0
1051.149169921875 0.0 0.0
1052.89404296875 0.0 0.0
1054.6390380859375 0.0 0.0
1056.384033203125 0.0 0.0
1058.1290283203125 0.0 0.0
1059.8740234375 0.0 0.0
1061.619140625 0.0 0.0
1063.3641357421875 0.0 0.0
1065.1092529296875 0.0 0.0
1066.8543701171875 0.0 0.0
1068.5994873046875 0.0 0.0
1070.3446044921875 0.0 0.0
1072.0897216796875 0.0 0.0
1073.8348388671875 0.0 0.0
1075.5799560546875 0.0 0.0
1077.3251953125 0.0 0.0
1079.0703125 0.0 0.0
1080.8155517578125 0.0 0.0
1082.560791015625 0.0 0.0
1084.3060302734375 0.0 0.0
1086.05126953125 0.0 0.0
1087.7965087890625 0.0 0.0
1089.541748046875 0.0 0.0
1091.287109375 0.0 0.0
1093.0323486328125 0.0 0.0
1094.7777099609375 0.0 0.0
1096.5230712890625 0.0 0.0
1098.2684326171875 0.0 0.0
1100.0137939453125 0.0 0.0
1101.7591552734375 0.0 0.0
1103.5045166015625 0.0 0.0
1105.2498779296875 0.0 0.0
1106.995361328125 0.0 0.0
1108.74072265625 0.0 0.0
1110.4862060546875 0.0 0.0
1112.2315673828125 0.0 0.0
1113.97705078125 0.0 0.0
1115.7225341796875 0.0 0.0
1117.468017578125 0.0 0.0
1119.2135009765625 0.0 0.0
1120.9591064453125 0.0 0.0
1122.70458984375 0.0 0.0
1124.4500732421875 0.0 0.0
1126.1956787109375 0.0 0.0
1127.9412841796875 0.0 0.0
1129.686767578125 0.0 0.0
1131.432373046875 0.0 0.0
1133.177978515625 0.0 0.0
1134.923583984375 0.0 0.0
1136.669189453125 0.0 0.0
1138.414794921875 1.0045778228370827e-13 8.621812167203605e-14
1140.1605224609375 -4.287755317900627e-14 0.0
1141.9061279296875 -3.7710167697909205e-14 0.0
1143.65185546875 3.262552378323173e-14 4.653179561499646e-14
1145.3974609375 3.3669566429622017e-14 4.446639725267515e-14
1147.1431884765625 2.967143539331016e-14 3.9188362163612364e-14
1148.888916015625 2.618040434779461e-14 3.4579523760461944e-14
1150.634521484375 -2.0081528264272522e-14 0.0
1152.3802490234375 1.7470386574035268e-14 2.4925071026777636e-14
1154.1259765625 1.6831527220161763e-14 2.30738686620921e-14
1155.871826171875 -1.4024836115589592e-14 0.0
1157.6175537109375 9.470273042600386e-16 1.3449972641979991e-14
1159.36328125 8.458847940942971e-16 1.2023857997038763e-14
1161.1090087890625 -9.022722009094895e-17 9.934392040554171e-15
1162.8548583984375 9.62038845667753e-15 1.3192342488874912e-14
1164.6005859375 9.376885119066758e-15 1.2391435567796292e-14
1166.346435546875 7.876317972127771e-15 1.080204854600822e-14
1168.09228515625 5.066472516860026e-16 7.233104021872432e-15
1169.838134765625 6.557588893690023e-15 8.994580186455318e-15
1171.5838623046875 4.248666441450735e-16 6.076258609764504e-15
1173.3297119140625 5.9961957850406065e-15 7.92617433140316e-15
1175.0755615234375 -4.827663859359411e-15 0.0
1176.821533203125 -4.487169743573865e-15 0.0
1178.5673828125 -4.1850195387611e-15 0.0
1180.313232421875 5.157843231429768e-15 6.8195685609792524e-15
1182.05908203125 8.937947563601896e-15 7.577511853390766e-15
1183.8050537109375 4.107610044744477e-15 5.636947089253429e-15
1185.5509033203125 4.086189428541363e-15 5.403606876460288e-15
1187.296875 -3.2565727492320316e-15 0.0
1189.0428466796875 -2.9692235981395882e-15 0.0
1190.7886962890625 -2.7658395525590428e-15 0.0
1192.53466796875 1.9313113527050577e-16 2.7921130322752135e-15
1194.2806396484375 1.8492380952808522e-16 2.675921287735605e-15
1196.026611328125 2.742499983213924e-15 3.627993731987727e-15
1197.7725830078125 -2.303467136542496e-15 0.0
1199.5185546875 -2.2138076402844443e-15 0.0
1201.2645263671875 2.083799729583934e-15 2.978645992644845e-15
1203.010498046875 -2.0369558429854558e-15 0.0
1204.756591796875 -1.956996779797597e-15 0.0
1206.5025634765625 3.841785271391186e-15 3.3013780392847055e-15
1208.24853515625 -1.9361532047898e-17 1.772049041588752e-15
1209.99462890625 5.1688394131510235e-15 3.436545015908705e-15
1211.7406005859375 3.1986390837716264e-15 2.785517398473181e-15
1213.4866943359375 4.808391742227008e-15 3.1762460737450645e-15
1215.2327880859375 1.4355802381267949e-15 2.0532332751328417e-15
1216.978759765625 2.8509282472754735e-15 2.450403847726831e-15
1218.724853515625 2.586909136407492e-15 2.2531184393665164e-15
1220.470947265625 -1.4036818243661452e-17 1.2286319837833217e-15
1222.217041015625 2.4252420987539314e-15 2.0847382420894917e-15
1223.963134765625 2.3165419371163135e-15 1.991368741522466e-15
1225.709228515625 1.0642510525667582e-15 1.5228049381779641e-15
1227.455322265625 1.024561523878145e-15 1.4661218109850616e-15
1229.201416015625 3.0025606973611493e-15 2.0096019727450622e-15
1230.947509765625 -1.1546435499615402e-17 9.736478557263468e-16
1232.6937255859375 4.023220999242478e-15 2.2299906282582114e-15
1234.4398193359375 2.7580968243881912e-15 1.8461186846943515e-15
1236.1859130859375 1.7847615238193813e-15 1.5550398357769106e-15
1237.93212890625 1.8783607820733496e-15 1.5941290298641573e-15
1239.67822265625 6.165031368405899e-17 9.147735601780158e-16
1241.4244384765625 1.694581314057005e-15 1.4572259533356417e-15
1243.1705322265625 1.6479576560248128e-15 1.4171835295453787e-15
1244.916748046875 -9.59590391054596e-18 7.709343426026715e-16
1246.6629638671875 -9.354949506831713e-18 7.471098468952498e-16
1248.4090576171875 -7.357217536172118e-16 0.0
1250.1552734375 -7.212602012900615e-16 0.0
1251.9014892578125 1.578607362863959e-15 1.322854870044706e-15
1253.647705078125 -7.035806119776145e-16 0.0
1255.3939208984375 -6.903649921763161e-16 0.0
1257.14013671875 -6.726561272876296e-16 0.0
1258.8863525390625 1.3881527458276584e-15 1.1785873714354063e-15
1260.632568359375 -8.20494346225639e-18 6.252703513611455e-16
1262.3787841796875 -6.177994678268034e-16 0.0
1264.125 -6.065635757814751e-16 0.0
1265.8712158203125 4.2473620107119636e-17 6.400727815100064e-16
1267.617431640625 4.202175449953907e-17 6.3393623956538585e-16
1269.36376953125 1.3018190185578823e-15 1.0912778622103932e-15
1271.1099853515625 6.665629428419966e-16 8.841776183924472e-16
1272.856201171875 4.0749881589677533e-17 6.16720506670679e-16
1274.6025390625 -5.683242204381205e-16 0.0
1276.3487548828125 3.954934473584257e-17 5.99841787009861e-16
1278.0950927734375 6.331451637322095e-16 8.400736716200998e-16
1279.84130859375 3.868267121212381e-17 5.879700379189407e-16
1281.587646484375 -5.447695576639585e-16 0.0
1283.3338623046875 -7.511488176251135e-18 5.319129739531775e-16
1285.0802001953125 3.741648930487664e-17 5.70590880604973e-16
1286.8265380859375 -5.271148499443371e-16 0.0
1288.57275390625 5.501529814393516e-16 7.580881879850536e-16
1290.319091796875 -5.159640317706487e-16 0.0
1292.0654296875 -5.109527201568962e-16 0.0
1293.8116455078125 1.1195360460010992e-15 9.38931363350182e-16
1295.5579833984375 4.884221731555238e-16 7.01018284372611e-16
1297.3043212890625 1.5566110818940673e-15 1.0294166108526883e-15
1299.0506591796875 3.464735331184512e-17 5.330853734312959e-16
1300.7969970703125 4.823588995608408e-16 6.924832098191623e-16
1302.5433349609375 1.0486789871061984e-15 8.911653755094991e-16
1304.2896728515625 -7.254876897902485e-18 4.814312926044789e-16
1306.0360107421875 -4.826436085102366e-16 0.0
1307.7823486328125 -4.782380842724486e-16 0.0
1309.5286865234375 3.280399786038295e-17 5.081809636556841e-16
1311.2750244140625 -4.731115232383103e-16 0.0
1313.0213623046875 -7.164138493427868e-18 4.630522128962775e-16
1314.7677001953125 -4.675649926810116e-16 0.0
1316.5140380859375 -4.64192901578433e-16 0.0
1318.2603759765625 -7.134439400714764e-18 4.539931955253927e-16
1320.0067138671875 1.3817131778461576e-15 9.200795863178535e-16
1321.7530517578125 4.394902974025046e-16 6.315610003626072e-16
1323.49951171875 1.7999695768708586e-15 1.0065046872668147e-15
1325.245849609375 -4.451477892758937e-16 0.0
1326.9921875 -4.400718913999131e-16 0.0
1328.738525390625 9.225704984574916e-16 7.84441235858707e-16
1330.4849853515625 9.483875332942106e-16 7.959948711383741e-16
1332.2313232421875 -6.877378136112885e-18 4.2010155442117605e-16
1333.9776611328125 -4.2340196536059323e-16 0.0
1335.7239990234375 2.854874256139376e-17 4.501399367692145e-16
1337.470458984375 2.839356347847881e-17 4.482343243961291e-16
1339.216796875 8.541020724738479e-16 7.360339381978342e-16
1340.963134765625 -6.9135490899386036e-18 4.118585474158524e-16
1342.7095947265625 4.3847250790703975e-16 6.056180752541025e-16
1344.4559326171875 4.717492295613294e-16 6.275922274882472e-16
1346.2022705078125 -4.1435189477521386e-16 0.0
1347.94873046875 2.78161914109168e-17 4.4234876890169184e-16
1349.695068359375 -7.006497721009962e-18 4.0721799800498093e-16
1351.4415283203125 4.349448274399624e-16 6.009823168733389e-16
1353.1878662109375 -7.053203647117156e-18 4.059491955895532e-16
1354.9342041015625 -4.1148916164151074e-16 0.0
1356.6806640625 -4.0977018768439694e-16 0.0
1358.427001953125 1.6943136516456726e-15 9.403863541953281e-16
1360.1734619140625 2.6814019085416954e-17 4.3015017097224983e-16
1361.9197998046875 8.771074873212747e-16 7.366657188973675e-16
1363.6661376953125 3.8114285634736574e-16 5.48833727624003e-16
1365.41259765625 2.5964206811304475e-17 4.1810427720133e-16
1367.158935546875 -3.901895917405153e-16 0.0
1368.9053955078125 2.575851015401969e-17 4.158531283253241e-16
1370.6517333984375 2.573577261334183e-17 4.1601941148078196e-16
1372.398193359375 -3.902726539089054e-16 0.0
1374.14453125 1.23472680935529e-15 8.120406397746859e-16
1375.890869140625 -3.857078345374744e-16 0.0
1377.6373291015625 -3.8396342312216336e-16 0.0
1379.3836669921875 -3.8406808463070847e-16 0.0
1381.130126953125 8.443054482245823e-16 7.094171454402295e-16
1382.87646484375 8.456572598688409e-16 7.105807569515201e-16
1384.622802734375 2.5033105844035185e-17 4.0889832608387625e-16
1386.3692626953125 2.4876431218572742e-17 4.06875611405833e-16
1388.1156005859375 7.702387697342981e-16 6.645339283564082e-16
1389.862060546875 -3.777403249982452e-16 0.0
1391.6083984375 -3.7559312294673517e-16 0.0
1393.354736328125 1.1517838608524913e-15 7.628119319132132e-16
1395.1011962890625 -3.693021298381387e-16 0.0
1396.8475341796875 -3.6629140416668247e-16 0.0
1398.5938720703125 2.3433153250900418e-17 3.8687523122724803e-16
1400.34033203125 3.77917513702899e-16 5.233760465151566e-16
1402.086669921875 4.062563244422717e-16 5.418047835298908e-16
1403.8330078125 2.3053431027624275e-17 3.821609899499654e-16
1405.579345703125 7.257603814597052e-16 6.26428721856075e-16
1407.3258056640625 2.28947182291325e-17 3.8057216789915316e-16
1409.0721435546875 7.216081730127054e-16 6.228989238066295e-16
1410.8184814453125 -7.02830881940176e-18 3.469397718163555e-16
1412.5648193359375 7.393251905935092e-16 6.298427940291018e-16
1414.311279296875 -6.969082687542964e-18 3.4097726867261607e-16
1416.0576171875 -6.963193161581586e-18 3.391852910633608e-16
1417.803955078125 2.1955438099966287e-17 3.6800979578864503e-16
1419.55029296875 1.3765983693941625e-15 7.706642449716158e-16
1421.296630859375 3.3033522613265184e-16 4.770886605630245e-16
1423.04296875 6.910263660894441e-16 5.967096709291514e-16
1424.789306640625 3.2367632955737136e-16 4.675587458130256e-16
1426.53564453125 6.474051222179133e-16 5.666402659994197e-16
1428.281982421875 3.7325007099595217e-16 4.983735926759002e-16
1430.0283203125 -3.2974722644857975e-16 0.0
1431.774658203125 -6.856030258864116e-18 3.2111813123798577e-16
1433.52099609375 -6.847599634060976e-18 3.193448942326885e-16
1435.267333984375 -3.254926328940806e-16 0.0
1437.013671875 -3.246987247944869e-16 0.0
1438.760009765625 -6.903556748138963e-18 3.178441371386111e-16
1440.50634765625 -3.2471346846172505e-16 0.0
1442.2525634765625 2.020249018073371e-17 3.4548814263321884e-16
1443.9989013671875 -3.2563885195660038e-16 0.0
1445.7452392578125 -7.047605288731397e-18 3.1901370435031206e-16
1447.4915771484375 2.018750828547915e-17 3.467603596502152e-16
1449.23779296875 -3.2699238413653315e-16 0.0
1450.984130859375 3.4023910592886355e-16 4.7237079292593645e-16
1452.7303466796875 -3.2789579771433906e-16 0.0
1454.4766845703125 -3.2832947858333326e-16 0.0
1456.2230224609375 7.179591550759339e-16 6.043107328395747e-16
1457.96923828125 1.0090587033610232e-15 6.690052035267268e-16
1459.7154541015625 3.3958387300460314e-16 4.716701907994387e-16
1461.4617919921875 3.3821096494600193e-16 4.69805077189144e-16
1463.2080078125 1.9796787868778503e-17 3.4467234402589455e-16
1464.954345703125 3.3477034358403456e-16 4.651088618317701e-16
1466.7005615234375 3.3214612963432233e-16 4.615043660642886e-16
1468.44677734375 1.9225927366998507e-17 3.362729006231249e-16
1470.1929931640625 -3.1468814531670076e-16 0.0
1471.9393310546875 -7.170425066083271e-18 3.0500277355110107e-16
1473.685546875 1.868827320372884e-17 3.2838705035396695e-16
1475.4317626953125 -7.109147526305343e-18 2.999488455921899e-16
1477.177978515625 -3.0489792675409875e-16 0.0
1478.9241943359375 1.821014957478339e-17 3.2148616705356776e-16
1480.67041015625 -7.100875720179812e-18 2.9599526637132123e-16
1482.4166259765625 6.102859679473025e-16 5.278059758897374e-16
1484.162841796875 -3.0307135314290405e-16 0.0
1485.908935546875 3.3750731879485e-16 4.518727014815008e-16
1487.6551513671875 5.779796548829907e-16 5.067212611897689e-16
1489.4013671875 -7.12111186668531e-18 2.9096187896138096e-16
1491.1474609375 -2.97401632231339e-16 0.0
1492.8936767578125 -7.150877133847418e-18 2.898702917203866e-16
1494.639892578125 -2.971836271265394e-16 0.0
1496.385986328125 2.8224535406876257e-16 4.0933314515339333e-16
1498.1322021484375 -2.954443773182507e-16 0.0
1499.8782958984375 8.516147602242357e-16 5.725257156147386e-16
1501.6243896484375 1.714429095956186e-17 3.0903210928118977e-16
1503.37060546875 -2.9045961489343876e-16 0.0
1505.11669921875 -2.8886814586466633e-16 0.0
1506.86279296875 1.6780715301842753e-17 3.039724638498846e-16
1508.60888671875 2.948034116051956e-16 4.1051899127954935e-16
1510.35498046875 2.9327520534967125e-16 4.0842909630087697e-16
1512.10107421875 1.6426192308747426e-17 2.990338117811388e-16
1513.84716796875 2.9169061846359527e-16 4.06298570210516e-16
1515.59326171875 -2.830694641868818e-16 0.0
1517.33935546875 3.170785517031912e-16 4.251784052092223e-16
1519.08544921875 2.706445496418453e-16 3.930272844627152e-16
1520.8314208984375 -7.297400598832611e-18 2.779827401710441e-16
1522.5775146484375 -7.311561930919519e-18 2.774634030952588e-16
1524.3236083984375 8.93187984308424e-16 5.888854687766858e-16
1526.069580078125 3.1609644347062944e-16 4.240470868290458e-16
1527.815673828125 1.6231771777572962e-17 3.0002632263708405e-16
1529.5616455078125 -7.417626337783518e-18 2.7725479476221784e-16
1531.3076171875 1.6250088865057337e-17 3.0140028948686933e-16
1533.0537109375 3.177792332390277e-16 4.2645501620963255e-16
1534.7996826171875 1.617855428568375e-17 3.0111526290011825e-16
1536.545654296875 5.938973097860303e-16 5.075579179834194e-16
1538.2916259765625 2.687258611976367e-16 3.906859530476063e-16
1540.03759765625 1.5940114511031665e-17 2.9823720376402575e-16
1541.7835693359375 1.5755778965885448e-17 2.953069991621179e-16
1543.529541015625 7.990777534290245e-16 5.37658821950877e-16
1545.275390625 8.573353560521952e-16 5.654605079225721e-16
1547.0213623046875 1.330691936510058e-15 6.539703157734038e-16
1548.767333984375 2.7600727404958987e-16 3.8518791512653786e-16
1550.51318359375 7.933358758982652e-16 5.303849794558899e-16
1552.2591552734375 2.724171778422117e-16 3.802516453379562e-16
1554.0050048828125 -7.214947235373325e-18 2.560132730878889e-16
1555.7509765625 2.47045047061038e-16 3.5954417793687113e-16
1557.496826171875 -7.187326020358954e-18 2.5317780382717555e-16
1559.24267578125 5.193338994117407e-16 4.501079612754557e-16
1560.988525390625 -7.206079859206757e-18 2.520006927282881e-16
1562.734375 2.8709816464226007e-16 3.8586959136062036e-16
1564.480224609375 1.4219022971549732e-17 2.728127422285795e-16
1566.22607421875 5.606607427873964e-16 4.732365664771488e-16
1567.971923828125 2.0708238201067085e-15 7.772055627859055e-16
1569.7176513671875 2.869055175863189e-16 3.857514037946988e-16
1571.4635009765625 -7.318669066742574e-18 2.504629308823275e-16
1573.209228515625 -7.322838057029842e-18 2.4970983918287963e-16
1574.955078125 -2.5547524834770483e-16 0.0
1576.7008056640625 -2.5390746977167593e-16 0.0
1578.446533203125 -7.263029590019808e-18 2.450386907067886e-16
1580.1923828125 2.5730833352468154e-16 3.597291752265074e-16
1581.9381103515625 1.3480198483307169e-17 2.6351962612689733e-16
1583.683837890625 2.3543998099960484e-16 3.4324490822131384e-16
1585.4295654296875 -2.505734686819442e-16 0.0
1587.1751708984375 1.3458175626678557e-17 2.6460216070326793e-16
1588.9208984375 1.3414738718352172e-17 2.6425471837621605e-16
1590.6666259765625 -7.366400696809334e-18 2.4246733690694094e-16
1592.4122314453125 -7.35261655908175e-18 2.411701324180006e-16
1594.157958984375 -2.4712517108389234e-16 0.0
1595.903564453125 -7.320495481535092e-18 2.384485361491337e-16
1597.649169921875 2.500776367704452e-16 3.499723085862035e-16
1599.3948974609375 -2.4398717871211117e-16 0.0
1601.1405029296875 1.2874755214477556e-17 2.5710390741681764e-16
1602.8861083984375 1.2871128854672123e-17 2.5753970586818e-16
1604.6317138671875 -2.4473248829635615e-16 0.0
1606.377197265625 -2.443076483337489e-16 0.0
1608.122802734375 2.2893511207182663e-16 3.3427684101314053e-16
1609.868408203125 -2.4285935434284207e-16 0.0
1611.6138916015625 -2.4214602025235594e-16 0.0
1613.3594970703125 1.2519041081300152e-17 2.5351918457469863e-16
1615.10498046875 -2.4059698228028504e-16 0.0
1616.8504638671875 -7.452321601396442e-18 2.3293525163501467e-16
1618.595947265625 2.2567980563685075e-16 3.297448706381952e-16
1620.3414306640625 4.789049109601745e-16 4.1581990875192397e-16
1622.0869140625 -2.4075974495505587e-16 0.0
1623.8323974609375 -2.4088748811141366e-16 0.0
1625.577880859375 5.187231357172111e-16 4.3855326720460453e-16
1627.3232421875 7.713974578665828e-16 5.060704222489224e-16
1629.0687255859375 -7.605647799739272e-18 2.321826628613792e-16
1630.8140869140625 -2.3872877170577687e-16 0.0
1632.5594482421875 -2.3793160782329217e-16 0.0
1634.3048095703125 7.046750844245855e-16 4.718996837885854e-16
1636.0501708984375 2.238430146907298e-16 3.274316765988029e-16
1637.7955322265625 2.43878732025083e-16 3.4210826941543737e-16
1639.5408935546875 4.947348979531733e-16 4.2404973380700595e-16
1641.2862548828125 -2.38883275809312e-16 0.0
1643.0316162109375 -7.758623273502378e-18 2.306397658781759e-16
1644.77685546875 2.4212113865953034e-16 3.397858109531845e-16
1646.5220947265625 7.559837875671595e-16 4.96140337370905e-16
1648.2674560546875 1.1673285300911634e-17 2.464959579529804e-16
1650.0126953125 5.004243123807621e-16 4.2337692494909e-16
1651.7579345703125 9.09115909485949e-16 5.106467295047006e-16
1653.503173828125 4.968698444967278e-16 4.2041201846612435e-16
1655.248291015625 6.809703380000818e-16 4.562245450062566e-16
1656.9935302734375 1.1328748032171047e-17 2.418488705065473e-16
1658.73876953125 2.5240226575462543e-16 3.410121558421311e-16
1660.48388671875 6.570083053178497e-16 4.4313942121839453e-16
1662.22900390625 -7.703711715718658e-18 2.2093607702509184e-16
1663.9742431640625 4.529318103029239e-16 3.937995667523743e-16
1665.7193603515625 4.526028968215932e-16 3.93535292472831e-16
1667.4644775390625 6.915097572045303e-16 4.602920501585309e-16
1669.2095947265625 -2.2772928126207133e-16 0.0
1670.95458984375 -7.77439926214499e-18 2.1941005452638462e-16
1672.69970703125 2.1077181400693825e-16 3.090624436486133e-16
1674.4447021484375 -7.770984660576371e-18 2.179185883249474e-16
1676.1898193359375 9.183229458643665e-16 5.118835034868103e-16
1677.934814453125 2.2866821728410272e-16 3.215598059804197e-16
1679.6798095703125 2.1040184589744533e-16 3.086655822430451e-16
1681.4248046875 6.64606508492076e-16 4.455090488278976e-16
1683.1697998046875 4.451773295499292e-16 3.8729329492627723e-16
1684.9146728515625 2.085106860240225e-16 3.059999430882562e-16
1686.65966796875 2.2608230510547415e-16 3.1809663236623167e-16
1688.404541015625 2.4336585357552054e-16 3.293628587789835e-16
1690.1495361328125 6.817178578109236e-17 2.8900544461146033e-16
1691.8944091796875 6.778115139117541e-17 2.874528067493636e-16
1693.6392822265625 -2.1873183259854014e-16 0.0
1695.3841552734375 6.393315747415997e-16 4.953212565109101e-16
1697.1290283203125 6.721858916530055e-17 2.8537556432534084e-16
1698.873779296875 4.4709085638711544e-17 2.6270425103604666e-16
1700.61865234375 6.127694156090929e-16 4.795573910273564e-16
1702.3634033203125 3.2767580737606936e-16 3.85214887831952e-16
1704.108154296875 6.641647543403033e-17 2.8237958232112277e-16
1705.8529052734375 -2.1618930438867875e-16 0.0
1707.59765625 6.33402185292142e-16 4.9085871636786e-16
1709.3424072265625 3.501761788286958e-16 4.0100869063623527e-16
1711.087158203125 -2.1591519658601337e-16 0.0
1712.831787109375 -2.1468730321496006e-16 0.0
1714.5765380859375 -2.139078476150289e-16 0.0
1716.3211669921875 -2.1384163346135524e-16 0.0
1718.0657958984375 4.3432315819623695e-17 2.5674849768610565e-16
1719.8104248046875 6.511001975711918e-17 2.777396417151821e-16
1721.5550537109375 6.481418026540081e-17 2.765799742010522e-16
1723.2996826171875 8.705791396989898e-16 5.412444182957229e-16
1725.044189453125 9.401681902718509e-18 2.2012853698900328e-16
1726.7886962890625 1.9446130786994004e-16 2.8621052705309676e-16
1728.5333251953125 -2.101299747911563e-16 0.0
1730.27783203125 4.137741653656272e-16 3.6052599500185727e-16
1732.0223388671875 -7.986958209791516e-18 2.022555594667863e-16
1733.7667236328125 1.942406425522905e-16 2.860266679639834e-16
1735.51123046875 -2.102079282920833e-16 0.0
1737.2557373046875 9.193986777073795e-18 2.1918397613880652e-16
1739.0001220703125 -2.0922906260752275e-16 0.0
1740.7445068359375 -8.037786804071675e-18 2.005256137860276e-16
1742.4888916015625 2.26179872713086e-16 3.0708658048046505e-16
1744.2332763671875 -2.0809675161061116e-16 0.0
1745.9776611328125 -8.089283760286776e-18 2.0002301884584038e-16
1747.721923828125 2.0880213153232698e-16 2.94937031052625e-16
1749.46630859375 4.0829290928482624e-16 3.559781692289305e-16
1751.2105712890625 -2.0761280463015334e-16 0.0
1752.954833984375 2.0841743299048572e-16 2.9449517102173386e-16
1754.6990966796875 1.916452674274543e-16 2.8262686300216183e-16
1756.443359375 1.9195299185021384e-16 2.831162892269972e-16
1758.1875 4.095529766729854e-16 3.571818559865381e-16
1759.9317626953125 4.2527419934160085e-16 3.658802490801293e-16
1761.6759033203125 4.0641982827087136e-16 3.54491176420246e-16
1763.4200439453125 2.0593255596059682e-16 2.911857868270317e-16
1765.1641845703125 2.2123582080930146e-16 3.007900551879318e-16
1766.9083251953125 -2.0302101255330817e-16 0.0
1768.6524658203125 4.034952617320187e-17 2.424961360271476e-16
1770.396484375 5.439460298809905e-16 4.306562466884547e-16
1772.140625 3.9925506773762286e-17 2.4022889352514384e-16
1773.8846435546875 6.007288025592036e-17 2.592778439457254e-16
1775.628662109375 3.941316433723674e-17 2.374250027114953e-16
1777.3726806640625 3.904563144746718e-17 2.3534958670226504e-16
1779.1165771484375 2.718381514134246e-16 3.297606201570582e-16
1780.860595703125 -1.9269933375586328e-16 0.0
1782.6044921875 -1.9150346881812802e-16 0.0
1784.348388671875 5.722244895228713e-17 2.475535579969662e-16
1786.09228515625 -1.8905043493309997e-16 0.0
1787.836181640625 -1.8732459206817953e-16 0.0
1789.580078125 5.010775865413319e-16 3.9690603361664987e-16
1791.3238525390625 5.542692439256523e-17 2.401630102437152e-16
1793.067626953125 9.718710982403625e-16 5.171280667984129e-16
1794.8114013671875 -1.8263470298813048e-16 0.0
1796.55517578125 -1.82100026675066e-16 0.0
1798.2989501953125 -1.817538151927656e-16 0.0
1800.042724609375 2.717209961689075e-16 3.2080907009135635e-16
1801.786376953125 3.390388337728246e-16 3.002738944856987e-16
1803.530029296875 3.5328743672307923e-16 3.0859210213487077e-16
1805.273681640625 3.66739219897984e-16 3.1599360837687685e-16
1807.017333984375 -7.713776849412203e-18 1.7249983466022457e-16
1808.760986328125 2.875264456762155e-16 3.3062231736221185e-16
1810.504638671875 5.224259931856925e-16 4.058102027768647e-16
1812.2481689453125 4.858383520894838e-16 3.850560162147826e-16
1813.99169921875 7.212576601912197e-16 4.514375912444081e-16
1815.7352294921875 5.374128912285977e-17 2.341615171146225e-16
1817.478759765625 4.832772950339012e-16 3.8307737371977616e-16
1819.22216796875 3.502217862589495e-17 2.141702690100001e-16
1820.9656982421875 3.494977716123941e-17 2.1385914322056177e-16
1822.7091064453125 3.487089060058145e-17 2.1350786277546765e-16
1824.4525146484375 3.4736470442319134e-17 2.1281635301826312e-16
1826.1959228515625 2.826667529600216e-16 3.252789688331357e-16
1827.9393310546875 4.745731315283568e-16 3.7627908728511314e-16
1829.6826171875 -1.764906568609928e-16 0.0
1831.4259033203125 3.4288780442470735e-17 2.1059528704677453e-16
1833.1693115234375 3.421085341132334e-17 2.1024756678703684e-16
1834.9124755859375 3.4081303692507734e-17 2.0958211652785018e-16
1836.65576171875 2.784907746509395e-16 3.206195199996286e-16
1838.3990478515625 6.596192843777611e-16 4.171621118661872e-16
1840.1422119140625 5.1580448517409943e-17 2.2603055668635283e-16
1841.8853759765625 4.853380732550117e-16 3.811128396172974e-16
1843.6285400390625 3.3849670621680225e-16 2.960930986767291e-16
1845.3717041015625 -7.86892946254755e-18 1.656806238647864e-16
